string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
ID,HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
13,FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,?,ZERO,NORMAL,LOW,LOW,?,?,?,NORMAL,?,?,NORMAL,NORMAL,?,ZERO,ZERO,?,?,?,?,LOW
14,?,?,LOW,TRUE,LOW,TRUE,LOW,?,LOW,HIGH,FALSE,HIGH,TRUE,FALSE,?,LOW,FALSE,?,NORMAL,LOW,?,?,FALSE,NORMAL,ESOPHAGEAL,?,FALSE,?,NORMAL,?,ZERO,NORMAL,NORMAL,HIGH,?,?,LOW
16,FALSE,?,?,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,?,?,?,?,ZERO,ZERO,HIGH,?,HIGH,?,?
32,FALSE,HIGH,HIGH,?,HIGH,FALSE,NORMAL,?,?,LOW,?,LOW,FALSE,?,LOW,?,?,?,?,HIGH,HIGH,NORMAL,FALSE,NORMAL,?,HIGH,TRUE,NORMAL,NORMAL,?,?,HIGH,LOW,NORMAL,?,NORMAL,?
71,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,?,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,FALSE,NORMAL,?,LOW,?,ZERO,?,HIGH,HIGH,HIGH,?
145,?,NORMAL,NORMAL,TRUE,NORMAL,?,NORMAL,FALSE,?,LOW,TRUE,LOW,TRUE,?,HIGH,?,FALSE,LOW,NORMAL,?,LOW,NORMAL,FALSE,HIGH,ONESIDED,HIGH,FALSE,?,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,LOW,LOW,?
166,FALSE,?,LOW,FALSE,?,FALSE,?,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,NORMAL,LOW,FALSE,ZERO,?,LOW,?,LOW,?,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,?,?,?,ZERO,HIGH,HIGH,HIGH,?,HIGH
167,?,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,NORMAL,?,?,?,NORMAL,LOW,LOW,LOW,?,NORMAL,NORMAL,?,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,?,HIGH,?,HIGH,?
197,FALSE,?,?,FALSE,?,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,?,NORMAL,?,?,NORMAL,?,LOW,ZERO,?,HIGH,HIGH,HIGH,HIGH,LOW
218,?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,?,FALSE,?,?,FALSE,HIGH,LOW,FALSE,ZERO,NORMAL,?,LOW,NORMAL,FALSE,?,NORMAL,LOW,FALSE,?,NORMAL,LOW,?,?,HIGH,?,HIGH,HIGH,HIGH
230,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE,ZERO,?,?,?,?,?,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,?,HIGH,?,HIGH
243,FALSE,LOW,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE,ZERO,NORMAL,?,LOW,?,FALSE,NORMAL,?,?,FALSE,NORMAL,?,LOW,ZERO,ZERO,?,?,HIGH,HIGH,HIGH
249,FALSE,NORMAL,?,FALSE,?,FALSE,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,FALSE,?,LOW,FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,NORMAL,?,?,FALSE,?,?,?,LOW,HIGH,LOW,?,NORMAL,NORMAL,NORMAL
251,TRUE,LOW,LOW,FALSE,?,TRUE,LOW,TRUE,?,?,FALSE,LOW,?,FALSE,HIGH,LOW,FALSE,?,?,HIGH,HIGH,?,FALSE,NORMAL,NORMAL,LOW,?,HIGH,?,HIGH,?,HIGH,LOW,?,NORMAL,LOW,?
264,?,LOW,?,FALSE,LOW,TRUE,LOW,?,?,?,?,HIGH,FALSE,FALSE,HIGH,LOW,FALSE,ZERO,?,?,LOW,NORMAL,FALSE,NORMAL,?,NORMAL,?,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,?,HIGH,LOW,HIGH
266,?,NORMAL,NORMAL,FALSE,?,?,?,?,?,NORMAL,TRUE,NORMAL,FALSE,FALSE,HIGH,LOW,FALSE,ZERO,NORMAL,LOW,?,NORMAL,?,?,?,?,FALSE,?,NORMAL,LOW,ZERO,?,HIGH,?,HIGH,HIGH,?
272,FALSE,NORMAL,HIGH,TRUE,HIGH,FALSE,?,FALSE,LOW,LOW,FALSE,LOW,?,FALSE,NORMAL,LOW,FALSE,HIGH,NORMAL,HIGH,LOW,?,FALSE,NORMAL,NORMAL,?,FALSE,NORMAL,ZERO,ZERO,LOW,HIGH,LOW,HIGH,NORMAL,LOW,LOW
278,FALSE,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,?,HIGH,?,FALSE,LOW,LOW,FALSE,ZERO,NORMAL,LOW,LOW,?,?,NORMAL,NORMAL,HIGH,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,HIGH,?,HIGH,?
291,?,LOW,NORMAL,FALSE,?,FALSE,?,FALSE,NORMAL,HIGH,TRUE,NORMAL,FALSE,FALSE,?,?,?,?,NORMAL,LOW,?,NORMAL,FALSE,NORMAL,NORMAL,HIGH,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,?,HIGH,LOW,LOW,?
295,FALSE,HIGH,HIGH,?,HIGH,?,NORMAL,FALSE,?,HIGH,?,?,FALSE,FALSE,?,LOW,?,?,NORMAL,LOW,LOW,NORMAL,?,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,?,LOW,?,ZERO,?,HIGH,HIGH,?,NORMAL
305,FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,FALSE,?,?,?,?,TRUE,?,NORMAL,?,FALSE,?,?,HIGH,?,?,?,?,NORMAL,?,FALSE,LOW,LOW,ZERO,LOW,HIGH,LOW,HIGH,HIGH,HIGH,HIGH
306,FALSE,?,HIGH,?,?,?,?,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,?,?,FALSE,ZERO,?,?,?,?,FALSE,NORMAL,NORMAL,?,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,?,HIGH,HIGH,?
315,?,?,NORMAL,FALSE,?,?,?,FALSE,?,HIGH,FALSE,?,FALSE,?,HIGH,HIGH,FALSE,LOW,?,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,?,?,?,?,NORMAL,HIGH,LOW,HIGH,HIGH,?,HIGH,HIGH
351,?,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE,ZERO,NORMAL,LOW,NORMAL,NORMAL,?,NORMAL,NORMAL,LOW,FALSE,NORMAL,NORMAL,?,ZERO,ZERO,HIGH,?,HIGH,?,LOW
352,?,?,?,FALSE,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,?,?,NORMAL,?,FALSE,ZERO,NORMAL,LOW,LOW,LOW,FALSE,?,NORMAL,NORMAL,FALSE,NORMAL,?,?,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,?
358,?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,?,?,?,NORMAL,?,HIGH,HIGH,FALSE,?,NORMAL,HIGH,TRUE,NORMAL,?,ZERO,?,HIGH,LOW,HIGH,HIGH,?,LOW
364,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,?,?,NORMAL,LOW,LOW,?,?,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,LOW,?,ZERO,HIGH,HIGH,HIGH,HIGH,?
381,TRUE,?,LOW,FALSE,LOW,?,LOW,?,HIGH,HIGH,FALSE,HIGH,?,?,NORMAL,LOW,?,?,?,LOW,LOW,?,TRUE,HIGH,NORMAL,?,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,?,?,HIGH,LOW,LOW
384,FALSE,NORMAL,?,?,LOW,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,?,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,?,?,FALSE,NORMAL,?,?,ZERO,ZERO,HIGH,?,?,HIGH,NORMAL
392,FALSE,NORMAL,?,FALSE,?,FALSE,?,?,?,?,FALSE,?,FALSE,?,NORMAL,HIGH,FALSE,?,NORMAL,?,?,LOW,FALSE,NORMAL,?,HIGH,FALSE,?,ZERO,ZERO,LOW,?,LOW,?,?,?,?
406,FALSE,NORMAL,?,?,?,FALSE,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE,?,?,LOW,LOW,NORMAL,FALSE,?,NORMAL,HIGH,FALSE,?,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,LOW
424,?,LOW,LOW,?,LOW,FALSE,NORMAL,FALSE,HIGH,HIGH,?,?,TRUE,FALSE,?,ZERO,?,?,NORMAL,HIGH,?,NORMAL,?,NORMAL,?,HIGH,TRUE,NORMAL,?,ZERO,LOW,HIGH,?,HIGH,HIGH,HIGH,?
454,FALSE,NORMAL,NORMAL,?,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,NORMAL,LOW,FALSE,HIGH,NORMAL,?,HIGH,NORMAL,?,NORMAL,NORMAL,HIGH,?,NORMAL,ZERO,ZERO,LOW,?,LOW,HIGH,?,HIGH,HIGH
457,FALSE,LOW,?,FALSE,?,FALSE,NORMAL,FALSE,LOW,LOW,?,LOW,?,FALSE,LOW,LOW,FALSE,ZERO,?,LOW,LOW,?,FALSE,NORMAL,?,?,FALSE,NORMAL,NORMAL,?,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL,LOW
461,FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,NORMAL,?,LOW,NORMAL,?,HIGH,ONESIDED,HIGH,?,NORMAL,NORMAL,?,ZERO,NORMAL,?,HIGH,HIGH,?,?
490,FALSE,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE,ZERO,?,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,TRUE,NORMAL,NORMAL,ZERO,ZERO,ZERO,HIGH,?,HIGH,HIGH,?
501,FALSE,HIGH,HIGH,TRUE,HIGH,?,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,?,LOW,?,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,?,NORMAL,LOW,FALSE,NORMAL,NORMAL,LOW,?,ZERO,?,HIGH,HIGH,LOW,LOW
503,?,NORMAL,?,?,NORMAL,FALSE,?,?,HIGH,?,?,HIGH,FALSE,?,?,HIGH,?,LOW,NORMAL,LOW,?,NORMAL,FALSE,NORMAL,NORMAL,HIGH,FALSE,?,NORMAL,NORMAL,HIGH,LOW,?,?,HIGH,HIGH,LOW
521,FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,?,?,LOW,HIGH,?,NORMAL,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,?,FALSE,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,HIGH,HIGH,NORMAL
536,FALSE,LOW,LOW,?,LOW,?,?,FALSE,HIGH,HIGH,?,HIGH,?,?,NORMAL,LOW,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,?,NORMAL,?,FALSE,?,NORMAL,?,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
543,?,?,?,FALSE,NORMAL,?,NORMAL,?,?,LOW,FALSE,LOW,?,FALSE,LOW,?,?,ZERO,NORMAL,LOW,?,NORMAL,FALSE,NORMAL,NORMAL,LOW,?,NORMAL,NORMAL,LOW,?,ZERO,HIGH,?,NORMAL,NORMAL,LOW
554,FALSE,HIGH,?,TRUE,HIGH,FALSE,LOW,TRUE,NORMAL,?,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE,HIGH,?,?,?,?,FALSE,?,NORMAL,HIGH,FALSE,NORMAL,?,LOW,ZERO,ZERO,?,HIGH,HIGH,NORMAL,NORMAL
568,FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,?,?,?,FALSE,?,LOW,?,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,?,NORMAL,HIGH,?,?,NORMAL,LOW,ZERO,?,HIGH,HIGH,HIGH,?,HIGH
578,FALSE,?,NORMAL,FALSE,?,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,HIGH,?,FALSE,ZERO,NORMAL,LOW,?,NORMAL,FALSE,?,NORMAL,LOW,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,?,HIGH,HIGH
