string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
ID,HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
20,FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,?,HIGH,?,HIGH,FALSE,FALSE,?,?,?,?,NORMAL,HIGH,HIGH,?,?,NORMAL,NORMAL,NORMAL,FALSE,?,NORMAL,LOW,LOW,HIGH,LOW,?,HIGH,?,HIGH
26,?,NORMAL,NORMAL,?,?,FALSE,NORMAL,?,?,NORMAL,?,?,FALSE,FALSE,?,LOW,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,TRUE,NORMAL,NORMAL,?,?,?,?,HIGH,HIGH,HIGH,?
41,FALSE,NORMAL,NORMAL,?,?,?,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,?,HIGH,LOW,?,?,NORMAL,HIGH,HIGH,?,FALSE,NORMAL,NORMAL,HIGH,?,NORMAL,NORMAL,ZERO,LOW,?,LOW,?,NORMAL,NORMAL,?
48,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE,ZERO,?,LOW,LOW,?,?,NORMAL,NORMAL,LOW,?,NORMAL,NORMAL,LOW,ZERO,?,HIGH,?,?,HIGH,LOW
49,FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,?,?,?,FALSE,FALSE,NORMAL,LOW,FALSE,ZERO,LOW,LOW,LOW,?,FALSE,?,NORMAL,LOW,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,?,NORMAL
55,?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?,?,NORMAL,NORMAL,?,HIGH,?,NORMAL,NORMAL,LOW,?,NORMAL,?,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,?
64,?,HIGH,HIGH,TRUE,HIGH,FALSE,?,?,HIGH,?,?,HIGH,?,FALSE,?,HIGH,FALSE,LOW,LOW,LOW,?,?,FALSE,?,NORMAL,?,?,HIGH,?,NORMAL,HIGH,LOW,HIGH,HIGH,?,HIGH,LOW
75,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,LOW,LOW,?,LOW,?,?,HIGH,LOW,FALSE,HIGH,?,?,?,NORMAL,FALSE,NORMAL,NORMAL,HIGH,FALSE,?,LOW,ZERO,?,HIGH,LOW,?,NORMAL,NORMAL,NORMAL
77,?,LOW,LOW,FALSE,LOW,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,TRUE,FALSE,?,LOW,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,?,?,?,FALSE,NORMAL,?,?,?,?,?,?,HIGH,?,?
