string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
ID,HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
6,?,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,?,?,?,?,FALSE,LOW,LOW,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,?,NORMAL,HIGH,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,?,HIGH,?
12,FALSE,?,?,?,?,?,?,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,LOW,?,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,NORMAL,?,?,?,NORMAL,?,LOW,LOW,HIGH,LOW,HIGH,HIGH,?,?
34,FALSE,NORMAL,NORMAL,FALSE,?,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,?,NORMAL,LOW,?,?,NORMAL,?,LOW,?,?,NORMAL,?,NORMAL,FALSE,NORMAL,?,LOW,ZERO,ZERO,HIGH,HIGH,?,HIGH,?
37,FALSE,LOW,LOW,FALSE,?,?,?,FALSE,?,LOW,FALSE,LOW,?,?,HIGH,LOW,FALSE,HIGH,NORMAL,HIGH,HIGH,?,?,NORMAL,?,?,FALSE,NORMAL,NORMAL,HIGH,LOW,HIGH,LOW,NORMAL,NORMAL,NORMAL,HIGH
45,FALSE,HIGH,?,?,HIGH,?,?,?,LOW,?,FALSE,LOW,TRUE,FALSE,NORMAL,LOW,FALSE,ZERO,?,LOW,LOW,NORMAL,FALSE,?,NORMAL,LOW,FALSE,?,NORMAL,LOW,ZERO,?,HIGH,?,NORMAL,NORMAL,?
69,FALSE,?,HIGH,?,?,FALSE,LOW,FALSE,?,NORMAL,?,?,?,FALSE,LOW,LOW,?,ZERO,?,LOW,?,NORMAL,FALSE,NORMAL,?,?,FALSE,NORMAL,NORMAL,LOW,ZERO,LOW,?,?,HIGH,?,?
70,FALSE,NORMAL,NORMAL,TRUE,?,?,LOW,TRUE,?,HIGH,?,HIGH,?,FALSE,?,ZERO,FALSE,ZERO,NORMAL,HIGH,HIGH,?,FALSE,NORMAL,NORMAL,?,?,NORMAL,NORMAL,?,ZERO,?,LOW,HIGH,?,NORMAL,?
83,?,LOW,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,?,?,?,?,?,NORMAL,?,LOW,NORMAL,FALSE,?,?,?,?,NORMAL,NORMAL,LOW,ZERO,?,HIGH,HIGH,?,HIGH,?
89,FALSE,HIGH,HIGH,TRUE,?,FALSE,?,FALSE,?,LOW,?,LOW,FALSE,FALSE,HIGH,?,FALSE,ZERO,?,?,LOW,NORMAL,?,NORMAL,?,?,?,?,?,?,ZERO,?,HIGH,NORMAL,NORMAL,NORMAL,NORMAL
90,?,?,NORMAL,FALSE,?,FALSE,?,?,NORMAL,HIGH,FALSE,LOW,FALSE,FALSE,HIGH,?,?,?,NORMAL,?,HIGH,?,?,?,NORMAL,HIGH,?,NORMAL,?,?,LOW,HIGH,LOW,NORMAL,?,LOW,?
93,?,?,LOW,FALSE,LOW,?,LOW,FALSE,HIGH,NORMAL,?,NORMAL,?,FALSE,NORMAL,LOW,FALSE,HIGH,NORMAL,HIGH,HIGH,?,FALSE,NORMAL,?,?,TRUE,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,?,?,LOW
96,?,?,LOW,TRUE,?,TRUE,LOW,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,FALSE,?,?,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,?,NORMAL,NORMAL,?,ZERO,?,?,HIGH,?,LOW,?
100,?,NORMAL,?,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,?,FALSE,HIGH,NORMAL,?,HIGH,NORMAL,?,?,?,HIGH,TRUE,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,HIGH,HIGH,?
101,FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,?,LOW,FALSE,?,?,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,?,ZERO,ZERO,HIGH,HIGH,?,HIGH,?
107,FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE,HIGH,?,HIGH,?,?,FALSE,?,NORMAL,LOW,FALSE,HIGH,?,?,LOW,?,LOW,HIGH,?,NORMAL,?
115,FALSE,?,NORMAL,?,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,?,FALSE,?,LOW,?,FALSE,ZERO,NORMAL,LOW,?,HIGH,FALSE,NORMAL,NORMAL,HIGH,?,NORMAL,?,LOW,ZERO,ZERO,?,HIGH,?,?,LOW
120,FALSE,?,?,FALSE,NORMAL,?,NORMAL,TRUE,NORMAL,HIGH,FALSE,?,FALSE,?,?,LOW,FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,?,NORMAL,HIGH,TRUE,NORMAL,NORMAL,ZERO,LOW,?,LOW,?,HIGH,HIGH,?
121,FALSE,HIGH,HIGH,TRUE,HIGH,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,LOW,?,?,ZERO,NORMAL,?,LOW,?,FALSE,?,?,HIGH,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,?,?,?,LOW
143,FALSE,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,?,LOW,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,?,?,HIGH
146,FALSE,?,NORMAL,FALSE,?,FALSE,?,?,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE,?,NORMAL,?,?,NORMAL,FALSE,?,?,LOW,?,?,?,?,ZERO,ZERO,?,HIGH,HIGH,NORMAL,?
157,?,LOW,LOW,FALSE,LOW,?,LOW,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,?,ZERO,NORMAL,LOW,LOW,?,FALSE,?,NORMAL,?,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,?,HIGH,HIGH,NORMAL,?
162,FALSE,NORMAL,?,?,NORMAL,FALSE,?,?,HIGH,?,?,HIGH,FALSE,FALSE,?,LOW,FALSE,NORMAL,NORMAL,LOW,?,NORMAL,FALSE,NORMAL,NORMAL,HIGH,?,?,NORMAL,?,?,ZERO,?,HIGH,HIGH,?,LOW
182,FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,?,NORMAL,FALSE,?,LOW,LOW,?,ZERO,NORMAL,LOW,?,NORMAL,?,?,NORMAL,NORMAL,FALSE,NORMAL,?,LOW,ZERO,?,?,HIGH,HIGH,?,?
190,FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,LOW,?,HIGH,?,?,HIGH,LOW,FALSE,ZERO,NORMAL,LOW,LOW,LOW,FALSE,HIGH,NORMAL,LOW,?,?,NORMAL,?,?,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
191,?,?,?,TRUE,NORMAL,?,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,?,?,NORMAL,?,FALSE,HIGH,HIGH,?,LOW,HIGH,?,HIGH,?,LOW,?
195,FALSE,?,NORMAL,FALSE,?,?,?,FALSE,?,NORMAL,TRUE,NORMAL,FALSE,FALSE,LOW,?,FALSE,ZERO,NORMAL,?,?,NORMAL,FALSE,HIGH,NORMAL,NORMAL,FALSE,NORMAL,?,LOW,?,ZERO,HIGH,?,?,HIGH,LOW
229,FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,?,LOW,?,ZERO,LOW,?,LOW,NORMAL,FALSE,NORMAL,?,HIGH,FALSE,?,NORMAL,LOW,?,ZERO,HIGH,HIGH,?,?,NORMAL
231,FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,?,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,TRUE,ZERO,LOW,LOW,LOW,NORMAL,?,NORMAL,NORMAL,?,FALSE,NORMAL,?,?,?,?,HIGH,HIGH,HIGH,HIGH,HIGH
239,?,LOW,LOW,FALSE,NORMAL,FALSE,?,FALSE,HIGH,?,TRUE,NORMAL,?,FALSE,LOW,?,?,?,?,LOW,LOW,?,FALSE,NORMAL,NORMAL,?,FALSE,?,NORMAL,LOW,ZERO,?,?,HIGH,HIGH,HIGH,NORMAL
254,?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,NORMAL,?,HIGH,NORMAL,?,HIGH,?,FALSE,NORMAL,?,?,?,HIGH,?,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW
276,FALSE,NORMAL,?,FALSE,?,FALSE,HIGH,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,?,LOW,?,ZERO,NORMAL,LOW,?,?,?,NORMAL,NORMAL,HIGH,TRUE,NORMAL,NORMAL,?,ZERO,ZERO,HIGH,?,HIGH,HIGH,HIGH
280,FALSE,NORMAL,LOW,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE,LOW,NORMAL,LOW,LOW,?,?,?,?,?,FALSE,NORMAL,NORMAL,LOW,ZERO,LOW,HIGH,HIGH,HIGH,HIGH,?
310,FALSE,NORMAL,LOW,FALSE,NORMAL,?,NORMAL,?,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,LOW,?,ZERO,NORMAL,LOW,?,HIGH,FALSE,?,NORMAL,HIGH,?,NORMAL,?,LOW,ZERO,ZERO,?,?,NORMAL,NORMAL,NORMAL
326,FALSE,?,?,FALSE,NORMAL,FALSE,LOW,?,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,LOW,?,HIGH,NORMAL,HIGH,?,?,?,NORMAL,NORMAL,?,?,NORMAL,NORMAL,LOW,LOW,HIGH,?,?,NORMAL,LOW,LOW
335,TRUE,LOW,LOW,FALSE,LOW,TRUE,LOW,?,?,LOW,?,HIGH,FALSE,?,HIGH,LOW,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,LOW,FALSE,NORMAL,NORMAL,?,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW,LOW
357,FALSE,?,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,?,HIGH,FALSE,?,FALSE,FALSE,NORMAL,?,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,?,NORMAL,?,NORMAL,FALSE,NORMAL,?,LOW,ZERO,ZERO,?,?,HIGH,HIGH,?
368,FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,TRUE,NORMAL,FALSE,FALSE,HIGH,HIGH,?,?,NORMAL,LOW,LOW,NORMAL,FALSE,?,?,?,FALSE,NORMAL,NORMAL,NORMAL,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,HIGH
378,?,?,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,?,?,?,NORMAL,?,LOW,?,?,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,?,?,ZERO,?,HIGH,?,HIGH,HIGH,LOW
390,FALSE,HIGH,NORMAL,FALSE,?,?,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE,ZERO,NORMAL,LOW,LOW,?,FALSE,NORMAL,NORMAL,NORMAL,FALSE,?,NORMAL,LOW,ZERO,?,HIGH,HIGH,HIGH,HIGH,LOW
400,?,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,?,NORMAL,HIGH,?,LOW,NORMAL,?,LOW,NORMAL,?,NORMAL,NORMAL,LOW,?,NORMAL,NORMAL,?,HIGH,?,?,?,HIGH,HIGH,NORMAL
415,FALSE,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,TRUE,NORMAL,?,FALSE,HIGH,?,?,?,?,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,?,NORMAL,LOW,FALSE,NORMAL,NORMAL,LOW,ZERO,?,HIGH,HIGH,?,HIGH,HIGH
418,FALSE,HIGH,?,TRUE,?,?,?,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,HIGH,?,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,LOW,FALSE,NORMAL,NORMAL,?,ZERO,ZERO,?,?,?,LOW,NORMAL
432,FALSE,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,?,?,?,?,FALSE,FALSE,LOW,LOW,FALSE,?,?,?,LOW,NORMAL,FALSE,NORMAL,NORMAL,LOW,FALSE,?,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,?,HIGH,LOW
444,?,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,?,?,FALSE,ZERO,NORMAL,?,LOW,NORMAL,?,HIGH,NORMAL,NORMAL,?,NORMAL,NORMAL,?,?,ZERO,HIGH,?,?,NORMAL,?
446,?,?,?,FALSE,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,?,?,FALSE,NORMAL,?,?,ZERO,NORMAL,LOW,?,?,FALSE,NORMAL,NORMAL,?,?,NORMAL,NORMAL,?,ZERO,ZERO,?,?,?,NORMAL,NORMAL
470,FALSE,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,?,HIGH,?,HIGH,?,FALSE,LOW,LOW,FALSE,?,?,LOW,LOW,?,?,NORMAL,NORMAL,?,?,NORMAL,NORMAL,?,ZERO,ZERO,HIGH,?,HIGH,HIGH,?
477,FALSE,NORMAL,?,?,?,FALSE,?,?,LOW,LOW,FALSE,LOW,?,FALSE,LOW,LOW,FALSE,?,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,NORMAL,HIGH,FALSE,NORMAL,NORMAL,LOW,?,ZERO,?,?,?,?,?
481,?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,?,FALSE,?,FALSE,FALSE,HIGH,LOW,FALSE,HIGH,NORMAL,?,?,NORMAL,FALSE,NORMAL,?,HIGH,TRUE,NORMAL,?,ZERO,LOW,HIGH,LOW,NORMAL,NORMAL,NORMAL,HIGH
486,TRUE,?,LOW,TRUE,LOW,?,?,FALSE,HIGH,?,TRUE,?,FALSE,FALSE,?,LOW,?,ZERO,NORMAL,LOW,LOW,NORMAL,FALSE,NORMAL,?,?,FALSE,NORMAL,?,LOW,ZERO,ZERO,?,HIGH,HIGH,LOW,LOW
534,FALSE,HIGH,?,?,HIGH,FALSE,LOW,FALSE,LOW,LOW,?,LOW,FALSE,FALSE,NORMAL,LOW,?,ZERO,NORMAL,LOW,?,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,LOW,?,ZERO,HIGH,HIGH,?,LOW,?
541,FALSE,?,?,FALSE,HIGH,?,NORMAL,TRUE,NORMAL,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,TRUE,ZERO,NORMAL,LOW,?,NORMAL,FALSE,NORMAL,NORMAL,ZERO,TRUE,?,NORMAL,ZERO,ZERO,ZERO,HIGH,?,?,HIGH,LOW
553,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,NORMAL,?,?,LOW,?,LOW,FALSE,FALSE,?,LOW,FALSE,ZERO,NORMAL,LOW,LOW,NORMAL,?,?,?,LOW,?,NORMAL,?,LOW,ZERO,ZERO,?,NORMAL,?,NORMAL,?
573,?,NORMAL,?,TRUE,HIGH,?,LOW,FALSE,?,?,FALSE,?,FALSE,?,NORMAL,LOW,FALSE,?,?,LOW,?,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,LOW
590,FALSE,NORMAL,?,FALSE,?,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,?,NORMAL,NORMAL,HIGH,TRUE,LOW,LOW,ZERO,LOW,HIGH,LOW,HIGH,HIGH,HIGH,?
